Bus Name,Sentence,POS,NEG,NEU
Liên Hưng,"Trãi nghiệm tệ xe Liên Hưng , khách hàng đặt xe ghế B4 về Vạn Giã mà lên xe đưa ghế A10 cuối xe và đi tuyến Nha Trang. Khách hàng phải xuống xe vì k đúng lúc đặt app vexere. Đi nhiều lần xe Liên Hưng nhưng lần này bị như vậy rất không hài lòng.",0.0007,0.9991,0.0002
Liên Hưng,Tôi đã đi xe Liên Hưng vào ngày 24 và 26/7. Dịch vụ tệ. Tài xế hút thuốc trên xe và nói chuyện lớn tiếng. Xe ngừng rất nhiều lần để đón khách chui. Khách nằm dài giữa đường. Cho người bán hàng lên xe để bán. Reo ồn ào,0.0006,0.9993,1e-04
Liên Hưng,Ko gọi đt trước ko ai rảnh mà xem mail hoài đc,0.0014,0.998,0.0006
Liên Hưng,"Xe đi không êm, sạch sẽ chỉ được 6/10, rước khách dọc đường, cho hàng rong lên xe bán, trả sai bến, ghi trả bến Q5 thì trả bến An Sương. Chuyến xe tệ nhất mình từng đi",0.0006,0.9992,1e-04
Liên Hưng,"Gặp trúng thằng nhân viên mất dạy. Có số ghế rõ ràng mà bắt nằm giường khác, cãi nhau xong không thèm phát nước luôn",0.0012,0.9987,1e-04
Liên Hưng,"Chưa bao giờ đi chuyến xe sóng gió như vầy luôn, nhồi nhét ng trật cứng trên đường làn, dừng xe đón khách suốt đường đi gây chậm trễ tg quá nhiều, tài xế quá mất lịch sự. Xe dừng để đón khách và chở hàng thì đc, còn khách xin xuống đi vs thì nói chuyện khó nghe, làm mất tg của ng khác thì đc. Đã vậy còn bị ném cả cục đá từ nhà xe khác, làm vỡ kính xe, cũng may ko ai bị thương. Quá sợ hãi vì chuyến xe bất ổn.",0.0048,0.9952,1e-04
Liên Hưng,"mọi thứ tạm ổn, trừ WC bị mùi nặng. Mà các hành khách chả hiểu kiểu gì, vừa lên xe là đi wc liên tục.",0.0092,0.7245,0.2664
Liên Hưng,Nhà xe nhận khách quá nhiều dọc đường Không liên hệ khách sớm trước khi xe chạy sát giờ mới liên hệ. Xe rời bến sớm khách khó khăn trong việc tìm xe.,0.0005,0.9983,0.0012
Liên Hưng,Quá tệ. Xe đưa khách tới điểm trả. Xe trung chuyển nhồi nhét khách như heo,0.0021,0.9978,1e-04
Liên Hưng,"Xe thì ok nhưng mà dịch vụ rất tệ và siêu vô duyên. Mình là con gái mặc quần rách gối tự dưng cha lơ xe chuyến trung chuyển chọc tay vào chỗ quần mình khều :)). Các bạn cẩn thận khi đi chuyến NT-SG nhà xe dừng ở ngã 4 ga. Đừng vào quán cơm mà nhà xe bỏ ở đó ( quán cạnh rửa xe Tuấn). Chủ và nhân viên quán siêu mất dạy, thảo mai cứ chèo kéo khách đi xe ôm trong khi tụi mình phải gọi grab ô tô vì có nhiều đồ. Khi xe đến đón thì không cho tài xế chở chúng mình đi còn cảnh cáo và hăm doạ chúng mình. Tới khi về nhà viết nhận xét mình vẫn rất sợ hãi. ĐÂY LÀ LẦN ĐẦU CŨNG NHƯ LẦN CUỐI MÌNH ĐI XE LIÊN HƯNG VÀ KHÔNG BAO GIỜ QUAY LẠI.",0.0006,0.9992,0.0002
Liên Hưng,"1) Đã mua vé, đặt giường nằm rồi nhưng vẫn sắp xếp sai vị trí. Lúc sau mới đổi lại 2) Xe bắt khách dọc đường liên tục, nhồi nhét người, khách ngồi dọc cả hành lang đi lại 3) Khách được cho ngồi ngoài hành lang chơi game lớn tiếng nhưng không có ai nhắc nhở. Nói chung trải nghiệm quá tệ",0.0015,0.9984,1e-04
Liên Hưng,"Mail thông tin xe khác, ở ngoài thông tin xe khác. Xém tí là bị bỏ lại bến xe rồi",0.0006,0.9985,0.0009
Liên Hưng,"xe đẩy khách, tự tiện mở màn giường, giục khách liên tục, thái độ cọc cằn, thả khách ko đúng bến xe an Sương",0.001,0.9987,0.0003
Liên Hưng,Xe trễ giờ hơn 1 tiếng,0.0009,0.9983,0.0007
Liên Hưng,"Ngoại trừ việc tài xế bật đài to vào ban đêm ảnh hưởng đến giấc ngủ của hành khách, còn lại mọi thứ đều rất tot",0.9994,0.0004,0.0002
Liên Hưng,"Nhà xe để người nằm ngoài hành lang lấy chăn đắp, người lên sau không có chăn để đắp",0.0506,0.9467,0.0027
Liên Hưng,"Đi xe 12 tiếng mới tới nơi, bắt khách dọc đường ở ngoài kiếm thêm tiền làm mất thời gian chuyến đi, tưởng xe khách thì chỉ chở người , ai ngờ …",0.0029,0.9966,0.0005
Liên Hưng,Nhà xe Liên Hưng phục vụ không tốt đối với khánh đi xe. Đón khung đúng điểm lên xe. Và trà khách không đúng điểm xuống. Nhà xe vô trách nhiệm. Từ nay trở đi xẽ tầy chay hãng xe này.phuc vụ kem,0.001,0.9989,1e-04
Liên Hưng,"Đi xe này mn nhớ cài báo thức, tài xế ko gọi mình đâu. M ngủ quên nên bị chở tới phan rang luôn.",0.6586,0.1995,0.1419
Liên Hưng,"Tài xế xe hút thuốc , phục vụ thiếu chuyên nghiệp không có mềm cho khách",0.0014,0.9983,0.0003
Liên Hưng,"Xe xóc rất nhiều, không thích lắm ạ",0.0009,0.9983,0.0008
Liên Hưng,"Một chuyến đi vô cùng tệ. Trung chuyển cố nhồi nhét dù xe ko còn chỗ. Lên xe lớn thì tài xế và phụ xe cãi nhau, la hét to tiếng. Dù ko còn giường nhưng vẫn chèo kéo khách dọc đường nhét vào hành lang xe.",0.0016,0.9982,0.0002
Liên Hưng,Xuất phát không đúng giờ lắm nhưng tới điểm đến đúng giờ,0.6256,0.0046,0.3698
Liên Hưng,Xe đón khách nhiều,0.2385,0.4181,0.3434
Liên Hưng,"Tài xế thu tiền đồ kí gửi, xe đổ dừng đón khách lâu, chạy nhanh, ẩu",0.0038,0.9958,0.0004
Liên Hưng,"Quá tệ! Từ sài gòn xuống phan thiết hết gần 8tiếng. Nhà xe đón khách dọc đường,chạy vòng vòng đón khách không đặt vé trước. Quá tệ",0.0011,0.9989,1e-04
Liên Hưng,"Xe chạy tạm ổn. Máy lạnh tốt tê người. Bac tai vs phu xe vve. Chỉ co đón khach vs thả khach quá nhiều trừ 1* nhưng k ảnh hưởng nhiều vì lúc đó cũng ngủ ko. Điểm cộng là ghé dừng chân vẫn mở máy lạnh để khách ngủ thoai mái. Ai dây ve sinh an uong thi day, k day ngủ vẫn ngon. Nhưng nói chung la ok. Se ung hộ hãng tiếp.",0.9981,0.0003,0.0017
Liên Hưng,Điểm đón không chính xác khiến khách hàng hoang mang và tốn thêm chi phí để dịch chuyển.,0.0017,0.9959,0.0024
Liên Hưng,Xe dừng nhiều lần. Đón khách dọc đường và hàng hóa. Khách để quên túi bị mất tiền sau khi nhận lại.,0.0102,0.9691,0.0207
Liên Hưng,"Đã đi bên nhà xe này rất nhiều lần nhưng lần này thật sự rất khó chịu và thất vọng. 1. Do không đủ chỗ trên xe trung chuyển nên mình ngồi ghế nhựa dự phòng chung với vali của mình. Khi xuống, mình có nhờ 1 anh bên nhà xe lấy xuống dùm vì nó cũng đang chắn đường của mọi người ngồi phía sau. Nhưng anh này đã ngó lơ và đi thẳng ra phía sau mở cốp trước. Mình đã nói 2-3 lần và a đã nhìn mình lúc mình nói nên sẽ k có chuyện k nghe thấy. 2. Lúc lên xe, mình đặt giường B6, tuy nhiên họ xếp mình vào giường khác và giường B6 đã có người nằm, mình nói thì lại chuyển mình lên giường đối diện B6 và bảo có 2 hàng thôi nên như nhau à. 3. Chuyến mình đặt lúc 9:30, xe lăn bánh cũng gần 10h đêm, và bác tài mở nhạc cực to. Mình có nói nhờ mở nhạc nhỏ lại nhưng họ k thay đổi gì cả và mở nhạc rất lâu. Rất rất thất vọng!!!!",0.0009,0.999,1e-04
Liên Hưng,Quá tệ,0.0037,0.9962,1e-04
Liên Hưng,Chuôi cắm sạc đt không xài được,0.0002,0.999,0.0007
Liên Hưng,"Xe nhét khách dọc đường khiếp quá. Chỗ nằm chật và ổ cắm sạc điện thoại ko dùng đc, có chỗ còn ko có ổ sạc. Tính lên hỏi mấy phụ xe xem có ai có sạc dự phòng ko thì nhận đc câu trả lời “xe này nghèo lắm làm gì có mấy thứ đó, xe nghèo làm gì có sạc iphone” Nói chung là ko bao giờ đi lại xe Liên Hưng này nữa. Xe dù.",0.0006,0.9992,0.0002
Liên Hưng,"Xe ổn, không có trả nghiệm gì quá đặc biệt, mặc dù trên lịch 22h45 nhưng 22h10 đã đón rồi, cũng đã báo mình trước. Ok",0.9989,0.0003,0.0008
Liên Hưng,"Vị trí đón xe không an toàn, dừng bắt khách dọc đường, không sử dụng cao tốc để rút ngắn thời gian, tổng thời gian chậm so với thông báo 2h. Chất lượng xe được, nhân viên xe còn luộm thuộm.",0.0037,0.9955,0.0008
Liên Hưng,Đặt mua vé chỗ mã số giường nằm.nhưng nhà xe lại bắt mình nằm chỗ khác.,0.0032,0.9916,0.0051
Liên Hưng,"Xe đi dừng lấy hàng gửi, trả hàng gần 20 lần, đi từ 11h trưa đến 10h đêm mới tới bx An Sương, mất 11 tiếng đồng hồ. Trong khi tôi đi xe khác chỉ mất 7 tiếng.",0.0013,0.9972,0.0016
Liên Hưng,"Xe chạy lòng vòng kiếm khách, nhận hàng dọc đường nhiều mất thời gian.",0.0025,0.9935,0.004
Liên Hưng,"Xe gì chất hàng như núi , lúc đi hãng khác 7 tiếng lúc về tới 9 tiếng , thái độ phục vụ lòi lõm , xin đi tolet củng thái độ khó chịu , cứ 15 phút dừng lần , quá thất vọng , không có lần sau",0.0006,0.9993,1e-04
Liên Hưng,"Ok, xe còn chờ thêm khách nằm ở đường đi?",0.114,0.003,0.883
Liên Hưng,Đặt chuyến đi 1 giờ bị hủy mà không báo trước phải đợi tới 6 giờ mới có chuyến và cuối cùng là hơn 3 giờ sáng mới tới bến phía nam nha trang. 1 chuyến đi khinh hoàng thực sự,0.0027,0.9972,1e-04
Liên Hưng,Xe thì đến trễ không gọi khách để khách dí theo xe. Tài xế đòi đánh khách. Trải nghiệm quá tệ,0.0075,0.9925,1e-04
Liên Hưng,"Đặt vé nhưng không gọi xác nhận, không báo giờ xe đi, đến bến xe thì bảo vệ báo xe chạy mất rồi, app thì 1 tiếng trc khi khởi hành mới cho số tài xế sao mà ngta nắm được, thanh toán trước xong bị xe bỏ lại luôn phải gọi kêu tài xế dừng lại để dí theo, cuối cùng tưởng dc vé rẻ ai ngờ tiền xe đuổi theo quá tiền xe, trải nghiệm k đáng có ...",0.0015,0.9984,1e-04
Liên Hưng,Tx ngủ hành lang ngáy to,0.9464,0.0535,1e-04
Liên Hưng,Dừng đón khách nhiều,0.0077,0.9855,0.0068
Liên Hưng,"Dừng xe lấy hàng riêng mấy đợt, mỗi lần dừng rất lâu. Cho bán hàng rong lên xe bán. Đi từ NT về PT 6 tiếng",0.0006,0.9983,0.0011
Liên Hưng,"Xe dừng nhiều, nhà xe cho người bán hành rong rao trên xe nhiều làm rất khó ngủ",0.0015,0.9982,0.0003
Liên Hưng,"Xe delay hơn 1 tiếng mà ko có ai phản hồi, hỏi nhân viên tại quầy cũng ko có thông tin",0.0004,0.9989,0.0007
Liên Hưng,"Tôi vẫn đi Liên Hưng nhiều lần, nhưng lần vừa qua khiến tôi THẤT VỌNG. Ngoài việc đúng giờ ra thì còn nhiều cái phải rút kinh nghiệm, tôi sẽ liên hệ với người có trách nhiệm để góp ý…",0.0008,0.9989,0.0003
Liên Hưng,Nhân viên ăn nói thô lỗ. Xuống xe toàn lố khách phai đi ngược lại. Nói chung không hài lòng vê nhà xe.,0.0005,0.9993,1e-04
Liên Hưng,Xếp chỗ ko đúng vị trí đặt,0.0005,0.9939,0.0057
Liên Hưng,Nhà chờ xe không có. Hẹn không chính xác giờ. Hành khách ngồi đợi xe mệt mỏi. Chờ xe từ 15h30 đến 16h50,0.0006,0.999,0.0004
Liên Hưng,"Xe ồn, bật đèn khi trời chưa sáng",0.0003,0.9993,0.0004
Liên Hưng,"Xe chạy không đúng giờ, trễ hơn 1 tiếng 30 phút. Liên hệ nhà xe và tài xế không được",0.0005,0.9993,0.0002
Liên Hưng,"Xe mới,giường rộng,tài xế lái xe an toàn,cả nhà được ngủ 1 giấc thật ngon,về nhatrang đúng giờ theo dự kiến",0.9995,0.0003,0.0002
Liên Hưng,"Ko có nước uống,khăn lạnh và thường xuyên dừng đón khách",0.0007,0.999,0.0003
Liên Hưng,"1. Xe buýt trễ 1,5 tiếng. 2. Nhà vệ sinh không dừng lại. 3. Có rất nhiều hộp ở lối đi. 4. Thường xuyên dừng lại để xếp/ dỡ hộp. 5. Hét to và thường xuyên trên xe buýt",0.0014,0.9983,0.0003
Liên Hưng,"Đi chuyến xe đêm chủ yếu để nghỉ ngơi nhưng trên xe tài xế và phụ xe nói chuyện rất ồn ào, dừng đỗ dọc đường quá nhiều để đón khách và chở hàng thêm, thậm chí đi khỏi tuyến hơn chục km để nhận hàng. Mỗi khi nhận hàng lại đóng kéo cửa gây tiếng động rất lớn. Ai muốn đi đêm để nghỉ ngơi tốt nhất không nên chọn xe chà nhà này.",0.0006,0.9991,0.0003
Liên Hưng,"Xe hôi, đón khách nhiều, điều hoà k có nút chặn chỉnh, nằm đường luồng nhiều đặc biệt là nhân viên khó chịu, quát mắng khách hàng",0.0008,0.999,0.0002
Liên Hưng,"Vé đặt qua Vexere thì nhà xe ko hỗ trợ trung chuyển (Nha Trang đi Sài gòn). Nhà xe dừng trên đường bắt khách liên tục gây ồn ào, khó chịu.",0.0011,0.9984,0.0005
Liên Hưng,Cũng hãng xe liên Hưng nhưng có xe thì phụ vụ nước sẵn từng giường còn có xe thì ko có nước luôn ?,0.0004,0.9903,0.0093
Liên Hưng,"Lần đầu tiên Tôi đi hãng xe Liên Hưng, tôi thấy các dịch vụ tốt, lái xe lịch sự đúng mực !",0.9978,0.0018,0.0004
Liên Hưng,"Quá thất vọng, xe vip kiểu gì mà 1 chai nước cũng k cho uống, đón khách dọc đường nằm la lếch, đi tiểu cũng k dám kêu vì người ta đang ngủ, đi xe mà nín đái 😀",0.0015,0.9984,1e-04
Liên Hưng,"Kinh khủng! Đã đi rất nhiều nhà xe nhưng đây là lần đầu tiên đi nhà xe Liên Hưng. Gia đình đặt vé từ NT đi ĐN, giờ khởi hành trên vé là 20h30 mà leo lên xe nằm hơn cả tiếng đồng hồ xe mới chạy. Lòng vòng từ metro chạy ra tới quy nhơn dừng hơn cả chục lần để bắt khách dọc đường, bóc hàng hoá... Giá vé xe là supper vip, cung điện di động 22 giường mà tính cả thảy cũng gần 40 chục người tính cả khách và 3 tài, phụ xe. Lịch trình dự kiến 10 tiếng nhưng do mất nhiều thời gian lúc đầu đón trả khách, bóc giở hàng nên đến sau 12h tài xế bắt đầu đạp ga, bóp còi in ỏi, chưa kể bác tài chửi tục, nói thề lớn tiếng xuống hành trình. Đống cốp xe ko kỹ để rơi hành lý của khách xuống đường... Hành khách ngồi, nằm ở dọc đường đi la liệt. Cả đêm nằm trên xe hồi hộp ko ngủ được, may mắn mà cả nhà đã đến an toàn. Chắc chắn xe nói không với nhà xe Liên Hưng. 🥺🤨😡😡😡",0.004,0.9956,0.0003
Liên Hưng,Sai vị trí. Báo nhân viên không hỗ trợ,0.0002,0.9982,0.0016
Liên Hưng,Không hài lòng,0.0003,0.9994,0.0003
Liên Hưng,"Phụ xe nằm ghế phụ có hành động khiếm nhã với khách nữ, nằm giữa 2 khách nữ liên tục gác chân và để tay lên đùi khách nữ, nằm ngủ cùi chỏ tay để thẳng ngay mặt khách, khi khách khiếu nại thì sang phòng chính và đuổi cô khách khác xuống ghế phụ để ngủ phòng của khách. Cô đặt xe mà không được nằm ghế chính vì phải để cho phụ xe ngủ. Rất sợ và không hài lòng ở chuyến xe này, phụ xe như vậy thì khách nào dám đi xe này nữa.",0.0012,0.9987,1e-04
Liên Hưng,Màn hình và các nút điều khiển quá sáng. Ko tắt chủ động được. Nước uống và thái độ phục vụ chưa tốt như hãng lớn. Để phát triển hơn xin khắc phục. Chúc vạn dặm bình an,0.0003,0.9822,0.0175
Liên Hưng,"Phòng và giường rộng, 1 người lớn và 1 bé khoảng 15kg nằm thoải mái lăn lộn luôn. Nhưng mà xe lúc đầu dừng lấy trả hàng hơi lâu. Xe đang cố gắng để gia nhập phân khúc hãng lớn nên cố gắng thêm về thái độ giao tiếp với khách hàng. Hy vọng Liên Hưng sẽ phát triển tốt hơn nữa. Cảm ơn gì chuyến đi bình an",0.1137,0.0045,0.8819
Liên Hưng,"Xe dừng nhiều, không có điểm dừng chân phù hợp. Vào điểm dừng chân không có thức ăn, giá lại quá cao",0.0004,0.9992,0.0004
Liên Hưng,"Xe chạy rước đón khách khá nhiều , thêm tài xế và lơ xe hút thuốc ngộp hết phòng xe .. có trẻ em mà hút thuốc chịu ko nổi. Mình đặt vé có WC mà khi lên xe thì lại k có WC",0.0008,0.9988,0.0004
